raw_text,price_mru,property_type,time_ago,title_guess,location,source,url,lot_size,street_size,closest_landmark,land_title,detail_property_type,halls,balconies,bathrooms,rooms
"نص من سكتير 2 بلوكات 2,850,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد آلا - Mohamed Alla 1",2850000,Land Plot,6 months ago,نص من سكتير 2 بلوكات,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نص-من-سكتير-2-بلوكات-1363,300.00,,طب القلب,No,,,,,
"نيمرو من م سويت 1,950,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد آلا - Mohamed Alla 1",1950000,Land Plot,6 months ago,نيمرو من م سويت,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-م-سويت--9d53,300.00,,م سويت,No,,,,,
"نصف نيمرو من الفوز فيه فونداسيوه 2,450,000 MRU Land Plot 6 months ago • Teyarett سيدي محمد 1",2450000,Land Plot,6 months ago,نصف نيمرو من الفوز فيه فونداسيوه,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/نصف-نيمرو-من-الفوز-فيه-فونداسيوه--dbc1,200.00,,محطة توتال,No,,,,,
"نمرو للبيـــــع في تيارت i5 1,650,000 MRU Land Plot 6 months ago • Teyarett بورصة عبد الله العقارية 1",1650000,Land Plot,6 months ago,نمرو للبيـــــع في تيارت i5,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/نمرو-للبيـــــع-في-تيارت-i5-9ec4,216.00,,كدروه السنوار,No,,,,,
"فرصة نيمرو في الصكوك فاتح أعل شارع أكبير ابينو أمع كدروه الشباب ألا أربع نيمروات ومساحة 330م٢ 1,500,000 MRU Land Plot 6 months ago • Teyarett محمد فاضل 1",1500000,Land Plot,6 months ago,فرصة نيمرو في الصكوك فاتح أعل شارع أكبير ابينو أمع كدروه الشباب ألا أربع نيمروات ومساحة 330م٢,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/فرصة-نيمرو-في-الصكوك-فاتح-اعل-شارع-اكبير-ابينو-امع-كدروه-الشباب-الا-اربع-نيمروات-ومساحة-330م-30ab,330.00,,كدروه الشباب,No,,,,,
"نص نيمرو من سكتير 6 3,100,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد آلا - Mohamed Alla 1",3100000,Land Plot,6 months ago,نص نيمرو من سكتير 6,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نص-نيمرو-من-سكتير-6-1341,300.00,,نص من سكتير 6,No,,,,,
"نصف من الفوز مساحة 200 فاتح اعل شارع 36. 1,700,000 MRU Land Plot 6 months ago • Teyarett سيدي محمد 1",1700000,Land Plot,6 months ago,نصف من الفوز مساحة 200 فاتح اعل شارع 36.,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/نصف-من-الفوز-مساحة-200-فاتح-اعل-شارع-36-8970,200.00,,البوادي,No,,,,,
"نمرو فلمطار القديم شارع كبير 2,200,000 MRU Land Plot 6 months ago • Dar Naim الخدمات العامه 2",2200000,Land Plot,6 months ago,نمرو فلمطار القديم شارع كبير,Dar Naim,voursa,https://voursa.com/EN/categories/real_estate/ads/نمرو-فلمطار-القديم-شارع-كبير-7e96,400.00,,المطار القديم,No,,,,,
"نمرو للبيـــــع من بلوكات سكتير1 3,800,000 MRU Land Plot 6 months ago • Tevragh Zeina بورصة عبد الله العقارية 1",3800000,Land Plot,6 months ago,نمرو للبيـــــع من بلوكات سكتير1,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نمرو-للبيـــــع-من-بلوكات-سكتير1-5017,600.00,,طب القلب,No,,,,,
"منزل للايجار في تنسويلم 6,000 MRU Residential Property 6 months ago • Arafat sadam 1",6000,Residential Property,6 months ago,منزل للايجار في تنسويلم,Arafat,voursa,https://voursa.com/EN/categories/real_estate/ads/سلام-عليكم-منزل-للايجار-في-تنسويلم--2081,150.00,10.00,لا اعرف,Yes,,2.0,0.0,2.0,3.0
"سكن من بتوه كرفور نايب 350,000 MRU Residential Property 6 months ago • Toujounine الخدمات العامه 1",350000,Residential Property,6 months ago,سكن من بتوه كرفور نايب,Toujounine,voursa,https://voursa.com/EN/categories/real_estate/ads/سكن-من-بتوه-كرفور-نايب-9a8f,180.00,12.00,كرفور نايب,Yes,,1.0,1.0,1.0,2.0
"دار فكرفور فاتح اعل شارع كبير 1,100,000 MRU Residential Property 6 months ago • Arafat الخدمات العامه 1",1100000,Residential Property,6 months ago,دار فكرفور فاتح اعل شارع كبير,Arafat,voursa,https://voursa.com/EN/categories/real_estate/ads/دار-فكرفور-فاتح-اعل-شارع-كبير-5ff2,180.00,25.00,كرفور مدريد,Yes,,1.0,1.0,1.0,4.0
"نمروين للبيع في مطار القديم 2,000,000 MRU Land Plot 6 months ago • Dar Naim بورصة عبد الله العقارية 1",2000000,Land Plot,6 months ago,نمروين للبيع في مطار القديم,Dar Naim,voursa,https://voursa.com/EN/categories/real_estate/ads/نمروين-للبيع-في-مطار-القديم--1bb4,400.00,,قيادة الدرك الوطني,No,,,,,
"نيمرو من الحي العسكري 460,000 MRU Land Plot 6 months ago • Teyarett محمد آلا - Mohamed Alla 1",460000,Land Plot,6 months ago,نيمرو من الحي العسكري,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-الحي-العسكري--1ffa,180.00,,الحي العسكري,No,,,,,
"نمروللبيـــــــــــــــــــــع ام سوت تفرغ زين 1,850,000 MRU Land Plot 6 months ago • Tevragh Zeina عبدالله 1",1850000,Land Plot,6 months ago,نمروللبيـــــــــــــــــــــع ام سوت تفرغ زين,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نمروللبيـــــــــــــــــــــع-ام-سوت-تفرغ-زين--a0ae,300.00,,نمروللبيـــــــــــــــــــــع ام سوت تفرغ زين,No,,,,,
"نيمرو من شرم الشيخ فرصة 3,100,000 MRU Land Plot 6 months ago • Teyarett محمد آلا - Mohamed Alla 1",3100000,Land Plot,6 months ago,نيمرو من شرم الشيخ فرصة,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-شرم-الشيخ-فرصة-1122,300.00,,شرم الشيخ,No,,,,,
"نيمرو من سكتير 1 بلوكات 3,700,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد آلا - Mohamed Alla 1",3700000,Land Plot,6 months ago,نيمرو من سكتير 1 بلوكات,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-سكتير-1-بلوكات-db9e,700.00,,طب القلب,No,,,,,
"نيمرو من شرم الشيخ 3,300,000 MRU Land Plot 6 months ago • Teyarett محمد آلا - Mohamed Alla 1",3300000,Land Plot,6 months ago,نيمرو من شرم الشيخ,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-شرم-الشيخ--b099,300.00,,شرم الشيخ,No,,,,,
"نيمرو من المطار القديم 1,000,000 MRU Land Plot 6 months ago • Dar Naim محمد آلا - Mohamed Alla 1",1000000,Land Plot,6 months ago,نيمرو من المطار القديم,Dar Naim,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-المطار-القديم-204f,200.00,,المطار القديم,No,,,,,
"نيمرو من بلوكات سكتير 1 على شارع 30م٢ وفكرن 4,700,000 MRU Land Plot 6 months ago • Tevragh Zeina سيدي محمد 2",4700000,Land Plot,6 months ago,نيمرو من بلوكات سكتير 1 على شارع 30م٢ وفكرن,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-بلوكات-سكتير-1-على-شارع-30م-وفكرن--b365,600.00,,بلوكات سكتير 1,No,,,,,
"نيمرو من اسكان 6,200,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد آلا - Mohamed Alla 1",6200000,Land Plot,6 months ago,نيمرو من اسكان,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-اسكان-8f1e,315.00,,اسكان,No,,,,,
"نمرو فكرن احذ طب الصداقه 800,000 MRU Land Plot 6 months ago • Arafat الخدمات العامه 1",800000,Land Plot,6 months ago,نمرو فكرن احذ طب الصداقه,Arafat,voursa,https://voursa.com/EN/categories/real_estate/ads/نمرو-فكرن-احذ-طب-الصداقه--32dd,150.00,,طب الصداقه,No,,,,,
"فرصة نيمرو في الصكوك فاتح أعل أبارك وفي الكرن وابينو أمع كدروه الشباب ألا نيمروين 1,750,000 MRU Land Plot 6 months ago • Teyarett محمد فاضل 1",1750000,Land Plot,6 months ago,فرصة نيمرو في الصكوك فاتح أعل أبارك وفي الكرن وابينو أمع كدروه الشباب ألا نيمروين,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/فرصة-نيمرو-في-الصكوك-فاتح-اعل-ابارك-وفي-الكرن-وابينو-امع-كدروه-الشباب-الا-نيمروين-e4be,216.00,,بقالة الشباب,No,,,,,
"نيمرو من المطار القديم 1,200,000 MRU Land Plot 6 months ago • Dar Naim محمد آلا - Mohamed Alla 1",1200000,Land Plot,6 months ago,نيمرو من المطار القديم,Dar Naim,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-المطار-القديم-aa36,180.00,,المطار القديم,No,,,,,
"نص نيمرو من المطار القديم 1,150,000 MRU Land Plot 6 months ago • Dar Naim محمد آلا - Mohamed Alla 1",1150000,Land Plot,6 months ago,نص نيمرو من المطار القديم,Dar Naim,voursa,https://voursa.com/EN/categories/real_estate/ads/نص-نيمرو-من-المطار-القديم-44ee,200.00,,المطار القديم,No,,,,,
"عندن ذاك دار للبيـــــــــــــــــــــع في H3 3,700,000 MRU Residential Property 6 months ago • Teyarett عبدالله 1",3700000,Residential Property,6 months ago,عندن ذاك دار للبيـــــــــــــــــــــع في H3,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/عندن-ذاك-دار-للبيـــــــــــــــــــــع-في-h3-6a71,216.00,15.00,دار للبيـــــــــــــــــــــع في H3,No,,1.0,1.0,2.0,3.0
"نيمرو فالمطار القديم 3,800,000 MRU Land Plot 6 months ago • Dar Naim محمد آلا - Mohamed Alla 1",3800000,Land Plot,6 months ago,نيمرو فالمطار القديم,Dar Naim,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-فالمطار-القديم-fe32,538.00,,بلوك 48,No,,,,,
"نيمرو من سكتير 4 2,300,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد آلا - Mohamed Alla 1",2300000,Land Plot,6 months ago,نيمرو من سكتير 4,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-سكتير-4-6e91,200.00,,سكتير 4,No,,,,,
"نيمرو من م سويت 2,700,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد آلا - Mohamed Alla 1",2700000,Land Plot,6 months ago,نيمرو من م سويت,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-م-سويت-7b15,600.00,,م سويت,No,,,,,
"نيمرو فكرن من ابوش 9 للبيع 4,100,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد 1",4100000,Land Plot,6 months ago,نيمرو فكرن من ابوش 9 للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-فكرن-من-ابوش-9-للبيع-9b64,532.00,,بوش 9,No,,,,,
"نيمرو من سكتير 4 4,800,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد آلا - Mohamed Alla 1",4800000,Land Plot,6 months ago,نيمرو من سكتير 4,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-سكتير-4-df8d,600.00,,سكتير 4,No,,,,,
"نيمرو فاتح ف ابرك من h اسويت للبيع 3,500,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد 1",3500000,Land Plot,6 months ago,نيمرو فاتح ف ابرك من h اسويت للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-فاتح-ف-ابرك-من-h-اسويت-للبيع--b803,500.00,,فمدال h اسويت,No,,,,,
"نيمرو من سكتير 2 بلوكات 3,400,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد آلا - Mohamed Alla 1",3400000,Land Plot,6 months ago,نيمرو من سكتير 2 بلوكات,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-سكتير-2-بلوكات-dbd1,600.00,,بلوكات,No,,,,,
"نيمرو فكرن من الأساتذة للبيع 2,700,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد 1",2700000,Land Plot,6 months ago,نيمرو فكرن من الأساتذة للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-فكرن-من-الاساتذة-للبيع--3818,300.00,,الاساتذة,No,,,,,
"نيمروين فالصحراوي 14,500,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد آلا - Mohamed Alla 1",14500000,Land Plot,6 months ago,نيمروين فالصحراوي,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمروين-فالصحراوي-d354,1200.00,,الصحراوي,No,,,,,
"نيمروين كلهم فكرن واعلي شارع الي لاه يكدرن ف الحي الجامعي للبيع 1,100,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد 1",1100000,Land Plot,6 months ago,نيمروين كلهم فكرن واعلي شارع الي لاه يكدرن ف الحي الجامعي للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمروين-كلهم-فكرن-واعلي-شارع-الي-لاه-يكدرن-ف-الحي-الجامعي-للبيع--fe48,1200.00,,الحي الجامعي,No,,,,,
"نمروين للبيع في مطار القديم 2,400,000 MRU Land Plot 6 months ago • Dar Naim بورصة عبد الله العقارية 1",2400000,Land Plot,6 months ago,نمروين للبيع في مطار القديم,Dar Naim,voursa,https://voursa.com/EN/categories/real_estate/ads/نمروين-للبيع-في-مطار-القديم--658e,400.00,,كرفور بلال,No,,,,,
"نيمرو من سكتير 1 بلوكات 4,200,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد آلا - Mohamed Alla 1",4200000,Land Plot,6 months ago,نيمرو من سكتير 1 بلوكات,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-سكتير-1-بلوكات-c4ee,600.00,,طب القلب,No,,,,,
"نيمرو فيه سكن من اغنودرت بالقرب من كدروه للبيع 1,200,000 MRU Land Plot 6 months ago • Tevragh Zeina محمد 1",1200000,Land Plot,6 months ago,نيمرو فيه سكن من اغنودرت بالقرب من كدروه للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-فيه-سكن-من-اغنودرت-بالقرب-من-كدروه-للبيع--8ab1,300.00,,اغنودرت,No,,,,,
"نيمرو مونطر ظرك من شرم الشيخ 2,900,000 MRU Land Plot 6 months ago • Tevragh Zeina سيدي محمد 1",2900000,Land Plot,6 months ago,نيمرو مونطر ظرك من شرم الشيخ,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-مونطر-ظرك-من-شرم-الشيخ-ce6e,300.00,,توتال,No,,,,,
"نمرو للبيـــــع في i5 1,700,000 MRU Land Plot 6 months ago • Toujounine بورصة عبد الله العقارية 1",1700000,Land Plot,6 months ago,نمرو للبيـــــع في i5,Toujounine,voursa,https://voursa.com/EN/categories/real_estate/ads/نمرو-للبيـــــع-في-i5-c469,216.00,,كدروه السنوار,No,,,,,
